time,ax,ay,az,wx,wy,wz
1.760000e+00,-2.559187e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
1.780000e+00,-2.559187e-03,4.718730e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
1.800000e+00,-9.625076e-04,3.122050e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
1.820000e+00,6.341721e-04,1.525371e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
1.840000e+00,2.230852e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
1.860000e+00,2.230852e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
1.880000e+00,-2.559187e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
1.900000e+00,7.020891e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
1.920000e+00,-7.349226e-03,-7.130891e-05,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
1.940000e+00,1.181093e-02,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
1.960000e+00,-2.559187e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-6.481734e-02,3.669448e-04
1.980000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.000000e+00,2.230852e-03,-7.130891e-05,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.020000e+00,-2.559187e-03,-4.861348e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.040000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.060000e+00,-2.559187e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.080000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.100000e+00,2.230852e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,5.725297e-02,3.669448e-04
2.120000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,5.725297e-02,3.669448e-04
2.140000e+00,-2.559187e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.160000e+00,2.230852e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.180000e+00,7.020891e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.200000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.220000e+00,6.792794e-03,-4.633251e-03,5.415069e-03,4.834352e-04,5.434653e-02,3.669448e-04
2.240000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.260000e+00,2.230852e-03,-4.861348e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.280000e+00,7.020891e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.300000e+00,1.181093e-02,4.718730e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.320000e+00,2.230852e-03,-4.861348e-03,5.643166e-03,4.834352e-04,5.725297e-02,3.669448e-04
2.340000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.360000e+00,-1.213927e-02,-7.130891e-05,8.531270e-04,4.834352e-04,5.725297e-02,3.669448e-04
2.380000e+00,2.230852e-03,-4.861348e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.400000e+00,2.230852e-03,4.262536e-03,1.081224e-03,4.834352e-04,5.434653e-02,3.669448e-04
2.420000e+00,-2.559187e-03,4.718730e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.440000e+00,2.230852e-03,9.508769e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.460000e+00,-2.331090e-03,3.848853e-04,-3.480718e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.480000e+00,2.230852e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.500000e+00,2.230852e-03,4.718730e-03,5.643166e-03,4.834352e-04,5.725297e-02,3.669448e-04
2.520000e+00,-2.331090e-03,4.718730e-03,1.081224e-03,4.834352e-04,-8.757513e-04,3.669448e-04
2.540000e+00,7.020891e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.560000e+00,-2.559187e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.580000e+00,-2.559187e-03,4.490633e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.600000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.620000e+00,-7.349226e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.640000e+00,1.774658e-03,-7.130891e-05,6.250299e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.660000e+00,-2.559187e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.680000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,5.725297e-02,3.669448e-04
2.700000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,5.725297e-02,3.669448e-04
2.720000e+00,7.020891e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.740000e+00,2.230852e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.760000e+00,2.230852e-03,-7.130891e-05,-2.340232e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.780000e+00,2.230852e-03,-7.130891e-05,-7.435527e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.800000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.820000e+00,-7.349226e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.840000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.860000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,5.725297e-02,3.669448e-04
2.880000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.900000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.920000e+00,2.230852e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
2.940000e+00,-2.559187e-03,-7.130891e-05,5.643166e-03,4.834352e-04,5.725297e-02,3.669448e-04
2.960000e+00,2.230852e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
2.980000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,5.725297e-02,3.669448e-04
3.000000e+00,-2.559187e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.020000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.040000e+00,-2.559187e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.060000e+00,-2.559187e-03,4.718730e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.080000e+00,-7.349226e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.100000e+00,-7.349226e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-6.481734e-02,3.669448e-04
3.120000e+00,-7.349226e-03,4.718730e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.140000e+00,2.230852e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.160000e+00,-2.559187e-03,-7.130891e-05,5.643166e-03,4.834352e-04,5.725297e-02,3.669448e-04
3.180000e+00,2.230852e-03,4.718730e-03,5.643166e-03,4.834352e-04,5.725297e-02,3.669448e-04
3.200000e+00,-2.559187e-03,-7.130891e-05,-8.726951e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.220000e+00,-2.559187e-03,-7.130891e-05,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.240000e+00,2.230852e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.260000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.280000e+00,7.020891e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.300000e+00,2.230852e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-6.481734e-02,3.669448e-04
3.320000e+00,2.230852e-03,-7.130891e-05,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.340000e+00,-2.559187e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.360000e+00,7.020891e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-6.481734e-02,3.669448e-04
3.380000e+00,2.230852e-03,-4.861348e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.400000e+00,7.020891e-03,-7.130891e-05,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.420000e+00,2.230852e-03,4.718730e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.440000e+00,2.230852e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-6.481734e-02,3.669448e-04
3.460000e+00,-2.559187e-03,4.718730e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.480000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-6.481734e-02,3.669448e-04
3.500000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.520000e+00,2.230852e-03,-7.130891e-05,5.643166e-03,4.834352e-04,-6.481734e-02,3.669448e-04
3.540000e+00,-2.559187e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.560000e+00,7.020891e-03,-4.861348e-03,8.531270e-04,4.834352e-04,5.725297e-02,3.669448e-04
3.580000e+00,7.020891e-03,-7.130891e-05,-8.726951e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.600000e+00,2.230852e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.620000e+00,7.020891e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.640000e+00,2.230852e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.660000e+00,1.181093e-02,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.680000e+00,2.230852e-03,-4.861348e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.700000e+00,7.020891e-03,-7.130891e-05,-8.726951e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.720000e+00,-2.559187e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.740000e+00,7.020891e-03,-7.130891e-05,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.760000e+00,-1.213927e-02,-9.651387e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.780000e+00,7.020891e-03,4.718730e-03,-8.726951e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.800000e+00,7.020891e-03,-4.405154e-03,3.969328e-04,-5.764528e-02,-3.782187e-03,3.669448e-04
3.820000e+00,2.230852e-03,4.718730e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.840000e+00,2.230852e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.860000e+00,2.230852e-03,1.567882e-04,-3.708815e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.880000e+00,2.230852e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.900000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.920000e+00,2.230852e-03,-4.633251e-03,-3.708815e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.940000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
3.960000e+00,-2.559187e-03,-7.130891e-05,-8.726951e-03,4.834352e-04,-3.782187e-03,3.669448e-04
3.980000e+00,2.002755e-03,4.490633e-03,3.969328e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.000000e+00,-2.559187e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.020000e+00,2.230852e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.040000e+00,2.230852e-03,-4.633251e-03,6.250299e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.060000e+00,2.230852e-03,4.718730e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.080000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.100000e+00,7.020891e-03,-4.861348e-03,-8.726951e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.120000e+00,2.230852e-03,-4.861348e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.140000e+00,2.230852e-03,-4.861348e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.160000e+00,-7.349226e-03,4.718730e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.180000e+00,2.230852e-03,-7.130891e-05,5.643166e-03,4.834352e-04,5.725297e-02,3.669448e-04
4.200000e+00,2.230852e-03,4.718730e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.220000e+00,-7.349226e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.240000e+00,-4.155867e-03,-7.130891e-05,8.531270e-04,4.834352e-04,1.656286e-02,3.669448e-04
4.260000e+00,-9.625076e-04,-7.130891e-05,8.531270e-04,4.834352e-04,3.690792e-02,3.669448e-04
4.280000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,5.725297e-02,3.669448e-04
4.300000e+00,-2.559187e-03,4.718730e-03,8.531270e-04,4.834352e-04,5.725297e-02,3.669448e-04
4.320000e+00,-2.559187e-03,-4.861348e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.340000e+00,2.230852e-03,-7.130891e-05,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.360000e+00,2.230852e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,-6.066821e-02
4.380000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.400000e+00,-2.559187e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.420000e+00,7.020891e-03,4.718730e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.440000e+00,-2.559187e-03,-7.130891e-05,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.460000e+00,-7.349226e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.480000e+00,7.020891e-03,4.718730e-03,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.500000e+00,7.020891e-03,-4.861348e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.520000e+00,2.230852e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,5.725297e-02,3.669448e-04
4.540000e+00,-7.349226e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.560000e+00,2.230852e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.580000e+00,-2.559187e-03,4.718730e-03,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.600000e+00,-2.559187e-03,9.508769e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.620000e+00,-2.559187e-03,-7.130891e-05,-3.936912e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.640000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,5.725297e-02,3.669448e-04
4.660000e+00,-2.559187e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.680000e+00,-2.559187e-03,-4.861348e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.700000e+00,-2.559187e-03,-7.130891e-05,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
4.720000e+00,-2.559187e-03,-7.130891e-05,5.643166e-03,4.834352e-04,-3.782187e-03,3.669448e-04
4.740000e+00,2.230852e-03,-4.861348e-03,-3.936912e-03,4.834352e-04,5.725297e-02,3.669448e-04
4.760000e+00,2.230852e-03,4.718730e-03,8.531270e-04,4.834352e-04,-6.481734e-02,3.669448e-04
4.780000e+00,7.020891e-03,4.718730e-03,8.531270e-04,4.834352e-04,-3.782187e-03,3.669448e-04
